movie_id,title,description,release_date,duration,year
Q10005695,Happy Journey,2014 Marathi film directed by Sachin Kundalkar,2014-11-28T00:00:00Z,130.0,2014
Q100376481,On Any Sunday: The Next Chapter,2014 documentary film directed by Dana Brown,2014-01-01T00:00:00Z,90.0,2014
Q100844812,Unbeatable Youth,Hong Kong martial art film produce in 2014,2014-02-06T00:00:00Z,,2014
Q100859606,The Real Iron Monkey,2014 Hong Kong movie,2014-01-01T00:00:00Z,,2014
Q101154409,A Belle for Christmas,2014 film directed by Jason Dallas,2014-01-01T00:00:00Z,,2014
Q102047812,Velociraptor,2014 Mexican film,2014-06-07T00:00:00Z,95.0,2014
Q103433355,Farrah 2: Backdoor and More,2014 pornographic film,2014-01-01T00:00:00Z,41.0,2014
Q10344758,Artificial Paradises,2012 film by Marcos Prado,2014-06-19T00:00:00Z,96.0,2014
Q10344758,Artificial Paradises,2012 film by Marcos Prado,2014-02-17T00:00:00Z,96.0,2014
Q103704273,Runway 06-24,2014 film,2014-01-01T00:00:00Z,58.0,2014
Q10384115,Transcendence,2014 film directed by Wally Pfister,2014-04-24T00:00:00Z,119.0,2014
Q10384115,Transcendence,2014 film directed by Wally Pfister,2014-04-17T00:00:00Z,119.0,2014
Q10384115,Transcendence,2014 film directed by Wally Pfister,2014-04-10T00:00:00Z,119.0,2014
Q10384115,Transcendence,2014 film directed by Wally Pfister,2014-01-01T00:00:00Z,119.0,2014
Q104539036,Toefl Al-Shams,2014 film by Taieb Louhichi,2014-02-19T00:00:00Z,,2014
Q10483256,A Pigeon Sat on a Branch Reflecting on Existence,2014 film directed by Roy Andersson,2014-01-01T00:00:00Z,101.0,2014
Q104896834,Modelky s.r.o.,film directed by Tomáš Magnusek and David Laňka,2014-01-01T00:00:00Z,105.0,2014
Q104897029,Raluca,2014 film directed by Zdeněk Viktora,2014-01-01T00:00:00Z,76.0,2014
Q104897207,1989: Z deníku Ivany A.,2014 film directed by Karel Strachota,2014-10-28T00:00:00Z,42.0,2014
Q104897326,Listopad: A Memory of the Velvet Revolution,2014 film directed by Gary Keith Griffin,2014-01-01T00:00:00Z,90.0,2014
